x:152 , y:359
x:282 , y:182
x:344 , y:310
x:212 , y:392
x:61 , y:345
x:56 , y:233
x:375 , y:318
x:184 , y:351
x:24 , y:56
x:72 , y:167
x:291 , y:281
x:209 , y:248
x:197 , y:178
x:74 , y:167
x:64 , y:166
x:281 , y:91
x:225 , y:186
x:96 , y:164
x:108 , y:169
x:115 , y:308
x:93 , y:169
x:40 , y:171
x:122 , y:20
x:28 , y:224
x:391 , y:147
x:380 , y:100
x:348 , y:235
x:13 , y:141
x:309 , y:146
x:264 , y:87
x:131 , y:373
x:159 , y:145
x:261 , y:356
x:126 , y:207
x:115 , y:370
x:139 , y:241
x:364 , y:160
x:180 , y:179
x:3 , y:39
x:138 , y:208
x:308 , y:347
x:182 , y:118
x:211 , y:209
x:355 , y:195
x:282 , y:72
x:46 , y:171
x:316 , y:13
x:322 , y:157
x:317 , y:178
x:100 , y:48
x:241 , y:384
x:145 , y:239
x:19 , y:157
x:196 , y:325
x:86 , y:374
x:321 , y:334
x:4 , y:394
x:203 , y:55
x:250 , y:216
x:288 , y:110
x:233 , y:85
x:50 , y:286
x:396 , y:150
x:280 , y:372
x:372 , y:313
x:297 , y:380
x:171 , y:165
x:323 , y:42
x:320 , y:142
x:117 , y:119
x:54 , y:6
x:352 , y:390
x:46 , y:10
x:178 , y:108
x:170 , y:248
x:285 , y:19
x:305 , y:4
x:106 , y:336
x:260 , y:253
x:118 , y:386
x:318 , y:185
x:350 , y:16
x:10 , y:89
x:184 , y:273
x:345 , y:282
x:240 , y:253
x:243 , y:399
x:361 , y:193
x:301 , y:241
x:42 , y:140
x:159 , y:71
x:27 , y:327
x:215 , y:16
x:270 , y:133
x:119 , y:28
x:213 , y:388
x:356 , y:389
x:31 , y:163
x:37 , y:319
x:153 , y:215
x:68 , y:382
x:333 , y:394
x:187 , y:263
x:57 , y:246
x:386 , y:40
x:63 , y:99
x:378 , y:145
x:114 , y:91
x:224 , y:194
x:222 , y:384
x:324 , y:296
x:237 , y:35
x:150 , y:233
x:104 , y:268
x:35 , y:187
x:121 , y:257
x:251 , y:55
x:319 , y:6
x:205 , y:390
x:30 , y:328
x:27 , y:191
x:289 , y:94
x:137 , y:5
x:151 , y:3
x:339 , y:361
x:209 , y:373
x:360 , y:263
x:48 , y:47
x:267 , y:111
x:250 , y:152
x:10 , y:303
x:310 , y:324
x:282 , y:213
x:204 , y:181
x:109 , y:87
x:279 , y:186
x:232 , y:136
x:94 , y:168
x:123 , y:369
x:283 , y:245
x:171 , y:62
x:277 , y:92
x:91 , y:131
x:242 , y:326
x:78 , y:359
x:214 , y:45
x:369 , y:40
x:206 , y:124
x:306 , y:251
x:339 , y:10
x:196 , y:15
x:104 , y:218
x:338 , y:29
x:350 , y:198
x:395 , y:13
x:75 , y:233
x:278 , y:166
x:298 , y:352
x:230 , y:369
x:328 , y:92
x:137 , y:261
x:301 , y:142
x:219 , y:106
x:310 , y:107
x:69 , y:125
x:92 , y:249
x:19 , y:218
x:199 , y:196
x:346 , y:309
x:322 , y:149
x:335 , y:342
x:108 , y:349
x:253 , y:213
x:182 , y:358
x:51 , y:36
x:297 , y:63
x:157 , y:140
x:199 , y:150
x:210 , y:376
x:53 , y:109
x:310 , y:279
x:49 , y:146
x:342 , y:329
x:190 , y:248
x:350 , y:289
x:231 , y:64
x:365 , y:285
x:50 , y:291
x:250 , y:218
x:206 , y:232
x:247 , y:253
x:393 , y:103
x:254 , y:5
x:381 , y:192
x:253 , y:16
x:247 , y:35
x:181 , y:163
x:44 , y:297
x:97 , y:75
x:316 , y:186
x:250 , y:47
x:284 , y:99
x:391 , y:215
x:386 , y:286
x:119 , y:241
x:46 , y:192
x:248 , y:318
x:323 , y:39
x:184 , y:54
x:70 , y:257
x:292 , y:37
x:153 , y:317
x:214 , y:25
x:52 , y:149
x:336 , y:264
x:311 , y:369
x:68 , y:186
x:354 , y:148
x:34 , y:11
x:204 , y:292
x:84 , y:105
x:24 , y:250
x:242 , y:284
x:338 , y:299
x:156 , y:26
x:15 , y:8
x:326 , y:48
x:25 , y:120
x:270 , y:92
x:356 , y:78
x:47 , y:206
x:344 , y:220
x:320 , y:67
x:79 , y:250
x:142 , y:306
x:12 , y:283
x:86 , y:179
x:63 , y:388
x:287 , y:328
x:354 , y:2
x:10 , y:396
x:396 , y:321
x:42 , y:288
x:333 , y:22
x:52 , y:312
x:70 , y:289
x:61 , y:99
x:118 , y:14
x:265 , y:381
x:288 , y:149
x:385 , y:359
x:138 , y:252
x:192 , y:71
x:399 , y:154
x:156 , y:31
x:27 , y:305
x:178 , y:118
x:359 , y:24
x:398 , y:220
x:84 , y:292
x:133 , y:50
x:101 , y:154
x:121 , y:195
x:128 , y:219
x:321 , y:338
x:297 , y:368
x:220 , y:306
x:329 , y:388
x:142 , y:364
x:396 , y:280
x:137 , y:250
x:368 , y:375
x:399 , y:315
x:136 , y:279
x:171 , y:349
x:399 , y:172
x:279 , y:305
x:100 , y:100
x:272 , y:0
x:290 , y:180
x:149 , y:193
x:51 , y:139
x:127 , y:321
x:286 , y:380
x:260 , y:221
x:71 , y:234
x:209 , y:397
x:264 , y:392
x:271 , y:161
x:110 , y:352
x:125 , y:43
x:300 , y:62
x:162 , y:4
x:356 , y:352
x:132 , y:386
x:131 , y:198
x:337 , y:281
x:155 , y:182
x:114 , y:65
x:286 , y:41
x:275 , y:326
x:275 , y:310
x:302 , y:84
x:197 , y:140
x:92 , y:173
x:168 , y:308
x:322 , y:169
x:125 , y:20
x:372 , y:84
x:23 , y:33
x:231 , y:57
x:338 , y:154
x:289 , y:169
x:186 , y:93
x:86 , y:3
x:282 , y:24
x:334 , y:313
x:398 , y:157
x:249 , y:188
x:362 , y:147
x:7 , y:294
x:63 , y:82
x:103 , y:329
x:366 , y:141
x:174 , y:27
x:84 , y:389
x:95 , y:6
x:127 , y:375
x:20 , y:384
x:340 , y:265
x:289 , y:107
x:20 , y:222
x:331 , y:224
x:364 , y:370
x:70 , y:133
x:27 , y:278
x:361 , y:77
x:7 , y:42
x:183 , y:16
x:395 , y:373
x:314 , y:310
x:268 , y:80
x:55 , y:9
x:346 , y:347
x:212 , y:27
x:86 , y:286
x:60 , y:101
x:277 , y:107
x:29 , y:343
x:76 , y:242
x:120 , y:99
x:129 , y:55
x:50 , y:33
x:49 , y:88
x:13 , y:185
x:95 , y:45
x:77 , y:327
x:288 , y:315
x:262 , y:84
x:111 , y:234
x:72 , y:74
x:128 , y:198
x:257 , y:84
x:28 , y:5
x:199 , y:238
x:290 , y:56
x:64 , y:320
x:305 , y:19
x:107 , y:114
x:299 , y:307
x:352 , y:120
x:47 , y:347
x:262 , y:381
x:65 , y:287
x:122 , y:77
x:151 , y:128
x:326 , y:146
x:231 , y:231
x:237 , y:135
x:374 , y:211
x:219 , y:388
x:308 , y:264
x:283 , y:283
x:349 , y:214
x:121 , y:342
x:62 , y:201
x:148 , y:25
x:358 , y:61
x:348 , y:362
x:391 , y:375
x:103 , y:22
x:121 , y:143
x:326 , y:382
x:117 , y:352
x:115 , y:115
x:104 , y:43
x:307 , y:334
x:170 , y:12
x:178 , y:142
x:84 , y:119
x:320 , y:251
x:228 , y:98
x:111 , y:20
x:335 , y:186
x:113 , y:12
x:386 , y:326
x:21 , y:217
x:199 , y:107
x:59 , y:348
x:63 , y:268
x:312 , y:174
x:61 , y:167
x:132 , y:219
x:314 , y:231
x:350 , y:262
x:114 , y:350
x:49 , y:223
x:243 , y:294
x:33 , y:160
x:124 , y:178
x:57 , y:146
x:363 , y:111
x:218 , y:78
x:26 , y:114
x:383 , y:230
x:356 , y:42
x:209 , y:295
x:66 , y:17
x:248 , y:293
x:156 , y:380
x:331 , y:151
x:374 , y:222
x:116 , y:332
x:44 , y:169
x:300 , y:101
x:200 , y:169
x:232 , y:357
x:387 , y:115
x:230 , y:50
x:232 , y:366
x:8 , y:165
x:12 , y:189
x:158 , y:169
x:63 , y:78
x:11 , y:359
x:110 , y:219
x:393 , y:294
x:226 , y:36
x:205 , y:61
x:163 , y:222
x:343 , y:57
x:14 , y:363
x:78 , y:175
x:178 , y:354
x:320 , y:260
x:25 , y:362
x:151 , y:328
x:97 , y:389
x:68 , y:262
x:221 , y:160
x:331 , y:31
x:325 , y:331
x:367 , y:324
x:386 , y:103
x:277 , y:124
x:182 , y:101
x:16 , y:221
x:348 , y:148
x:102 , y:94
x:307 , y:126
x:89 , y:22
x:302 , y:284
x:274 , y:192
x:54 , y:0
x:112 , y:294
x:325 , y:275
x:158 , y:44
x:320 , y:202
x:305 , y:77
x:202 , y:258
x:359 , y:134
x:355 , y:336
x:36 , y:375
x:22 , y:304
x:382 , y:139
x:113 , y:281
x:165 , y:23
x:168 , y:16
x:368 , y:391
x:285 , y:174
x:2 , y:80
x:76 , y:210
x:12 , y:112
x:190 , y:349
x:207 , y:269
x:4 , y:344
x:232 , y:167
x:94 , y:311
x:167 , y:268
x:359 , y:68
x:349 , y:102
x:125 , y:73
x:41 , y:67
x:58 , y:245
x:20 , y:9
x:41 , y:344
x:106 , y:374
x:86 , y:118
x:67 , y:71
x:340 , y:276
x:172 , y:274
x:393 , y:296
x:208 , y:4
x:273 , y:40
x:60 , y:327
x:29 , y:232
x:257 , y:10
x:77 , y:107
x:352 , y:298
x:259 , y:87
x:31 , y:324
x:298 , y:301
x:371 , y:138
x:209 , y:385
x:213 , y:38
x:264 , y:101
x:350 , y:386
x:390 , y:210
x:202 , y:110
x:37 , y:215
x:0 , y:262
x:272 , y:67
x:174 , y:257
x:108 , y:301
x:389 , y:78
x:3 , y:367
x:220 , y:372
x:110 , y:301
x:238 , y:191
x:229 , y:271
x:325 , y:4
x:390 , y:46
x:256 , y:275
x:385 , y:332
x:148 , y:58
x:320 , y:374
x:41 , y:148
x:357 , y:145
x:398 , y:167
x:246 , y:65
x:385 , y:339
x:312 , y:249
x:102 , y:205
x:397 , y:374
x:198 , y:293
x:297 , y:178
x:224 , y:123
x:350 , y:239
x:171 , y:32
x:90 , y:335
x:309 , y:271
x:371 , y:363
x:60 , y:303
x:70 , y:329
x:346 , y:58
x:350 , y:316
x:117 , y:331
x:137 , y:262
x:236 , y:172
x:65 , y:86
x:264 , y:34
x:109 , y:314
x:153 , y:89
x:73 , y:59
x:346 , y:324
x:196 , y:116
x:79 , y:208
x:111 , y:119
x:48 , y:91
x:101 , y:133
x:2 , y:395
x:278 , y:51
x:313 , y:119
x:243 , y:367
x:53 , y:102
x:88 , y:260
x:174 , y:270
x:311 , y:198
x:209 , y:327
x:204 , y:384
x:100 , y:156
x:364 , y:352
x:71 , y:131
x:222 , y:27
x:160 , y:120
x:67 , y:276
x:327 , y:162
x:234 , y:297
x:265 , y:193
x:247 , y:29
x:290 , y:270
x:140 , y:287
x:37 , y:64
x:344 , y:51
x:388 , y:247
x:3 , y:148
x:100 , y:88
x:220 , y:319
x:346 , y:171
x:291 , y:394
x:270 , y:58
x:221 , y:310
x:208 , y:150
x:295 , y:7
x:36 , y:25
x:295 , y:94
x:381 , y:326
x:343 , y:388
x:391 , y:19
x:266 , y:287
x:35 , y:379
x:20 , y:221
x:140 , y:87
x:258 , y:240
x:186 , y:38
x:96 , y:102
x:12 , y:9
x:159 , y:269
x:276 , y:172
x:197 , y:6
x:100 , y:265
x:143 , y:45
x:33 , y:81
x:52 , y:86
x:325 , y:24
x:356 , y:318
x:91 , y:360
x:399 , y:376
x:168 , y:183
x:221 , y:258
x:360 , y:354
x:363 , y:270
x:139 , y:324
x:97 , y:74
x:80 , y:368
x:233 , y:246
x:291 , y:180
x:214 , y:376
x:15 , y:324
x:301 , y:266
x:137 , y:340
x:253 , y:257
x:185 , y:228
x:12 , y:252
x:62 , y:353
x:259 , y:185
x:55 , y:22
x:299 , y:223
x:297 , y:195
x:115 , y:348
x:194 , y:330
x:62 , y:348
x:276 , y:86
x:362 , y:276
x:95 , y:243
x:184 , y:263
x:72 , y:232
x:12 , y:389
x:193 , y:209
x:162 , y:376
x:162 , y:256
x:230 , y:374
x:197 , y:169
x:364 , y:129
x:77 , y:46
x:376 , y:31
x:379 , y:224
x:310 , y:391
x:267 , y:208
x:51 , y:224
x:40 , y:362
x:146 , y:187
x:128 , y:64
x:274 , y:111
x:87 , y:322
x:130 , y:388
x:362 , y:249
x:19 , y:360
x:42 , y:111
x:158 , y:335
x:367 , y:71
x:295 , y:86
x:77 , y:298
x:58 , y:157
x:382 , y:297
x:211 , y:62
x:201 , y:374
x:38 , y:358
x:21 , y:330
x:204 , y:312
x:253 , y:108
x:310 , y:286
x:198 , y:215
x:327 , y:329
x:216 , y:240
x:312 , y:37
x:75 , y:135
x:386 , y:159
x:269 , y:153
x:2 , y:44
x:58 , y:203
x:177 , y:213
x:123 , y:260
x:142 , y:215
x:80 , y:144
x:253 , y:298
x:184 , y:333
x:100 , y:163
x:44 , y:382
x:175 , y:27
x:16 , y:212
x:300 , y:87
x:198 , y:92
x:245 , y:286
x:282 , y:67
x:270 , y:247
x:12 , y:341
x:153 , y:399
x:167 , y:136
x:232 , y:295
x:193 , y:247
x:132 , y:85
x:200 , y:329
x:311 , y:232
x:212 , y:196
x:361 , y:86
x:125 , y:228
x:272 , y:261
x:99 , y:276
x:343 , y:69
x:268 , y:381
x:274 , y:166
x:165 , y:281
x:369 , y:27
x:274 , y:332
x:131 , y:201
x:239 , y:67
x:348 , y:215
x:0 , y:39
x:188 , y:260
x:298 , y:164
x:344 , y:149
x:362 , y:376
x:252 , y:217
x:286 , y:61
x:394 , y:195
x:313 , y:155
x:36 , y:269
x:248 , y:31
x:363 , y:5
x:158 , y:123
x:142 , y:47
x:214 , y:397
x:389 , y:91
x:303 , y:214
x:378 , y:177
x:278 , y:201
x:177 , y:275
x:92 , y:192
x:253 , y:29
x:177 , y:378
x:85 , y:199
x:68 , y:90
x:121 , y:121
x:78 , y:269
x:392 , y:37
x:36 , y:237
x:186 , y:134
x:177 , y:250
x:17 , y:175
x:304 , y:80
x:234 , y:347
x:222 , y:182
x:326 , y:11
x:393 , y:266
x:197 , y:131
x:331 , y:170
x:212 , y:282
x:356 , y:351
x:220 , y:286
x:323 , y:34
x:223 , y:164
x:251 , y:311
x:161 , y:10
x:137 , y:28
x:61 , y:130
x:78 , y:42
x:224 , y:295
x:306 , y:252
x:119 , y:103
x:234 , y:251
x:373 , y:316
x:150 , y:165
x:69 , y:186
x:72 , y:106
x:93 , y:289
x:6 , y:347
x:258 , y:268
x:230 , y:257
x:285 , y:371
x:102 , y:368
x:10 , y:346
x:193 , y:132
x:336 , y:186
x:289 , y:100
x:303 , y:7
x:275 , y:124
x:241 , y:277
x:15 , y:26
x:84 , y:310
x:152 , y:39
x:386 , y:177
x:46 , y:158
x:15 , y:196
x:167 , y:228
x:196 , y:252
x:151 , y:221
x:305 , y:206
x:393 , y:344
x:396 , y:194
x:201 , y:282
x:6 , y:300
x:129 , y:29
x:55 , y:248
x:110 , y:144
x:183 , y:91
x:269 , y:262
x:20 , y:121
x:317 , y:267
x:95 , y:387
x:240 , y:84
x:258 , y:244
x:50 , y:343
x:287 , y:163
x:357 , y:43
x:278 , y:236
x:88 , y:111
x:140 , y:284
x:84 , y:217
x:313 , y:147
x:190 , y:195
x:57 , y:96
x:217 , y:11
x:278 , y:30
x:17 , y:86
x:170 , y:326
x:170 , y:209
x:152 , y:380
x:144 , y:172
x:168 , y:392
x:228 , y:53
x:116 , y:46
x:330 , y:316
x:85 , y:208
x:307 , y:367
x:162 , y:398
x:94 , y:98
x:109 , y:171
x:201 , y:263
x:349 , y:340
x:218 , y:219
x:28 , y:71
x:52 , y:340
x:112 , y:133
x:125 , y:148
x:153 , y:280
x:326 , y:353
x:221 , y:270
x:30 , y:209
x:176 , y:306
x:304 , y:338
x:36 , y:290
x:61 , y:350
x:165 , y:97
x:37 , y:215
x:34 , y:66
x:89 , y:255
x:195 , y:14
x:99 , y:141
x:241 , y:308
x:140 , y:224
x:129 , y:347
x:169 , y:67
x:228 , y:350
x:208 , y:199
x:137 , y:4
x:246 , y:112
x:14 , y:125
x:223 , y:307
x:122 , y:179
x:197 , y:260
x:68 , y:108
x:75 , y:287
x:380 , y:263
x:123 , y:174
x:351 , y:222
x:169 , y:216
x:235 , y:80
x:383 , y:338
x:89 , y:63
x:19 , y:191
x:304 , y:227
x:304 , y:265
x:124 , y:270
x:2 , y:127
x:340 , y:199
x:259 , y:199
x:86 , y:360
x:223 , y:286
x:61 , y:67
x:241 , y:299
x:67 , y:364
x:44 , y:362
x:252 , y:302
x:365 , y:27
x:219 , y:341
x:168 , y:336
x:201 , y:75
x:345 , y:25
x:104 , y:325
x:124 , y:347
x:99 , y:44
x:356 , y:336
x:222 , y:137
x:204 , y:132
x:31 , y:283
x:199 , y:397
x:359 , y:98
x:352 , y:244
x:223 , y:211
x:153 , y:317
x:253 , y:394
x:21 , y:273
x:298 , y:6
x:283 , y:319
x:218 , y:3
x:399 , y:8
x:296 , y:317
x:55 , y:308
x:40 , y:118
x:354 , y:211
x:161 , y:23
x:121 , y:153
x:349 , y:72
x:284 , y:25
x:294 , y:125
x:119 , y:389
x:214 , y:147
x:105 , y:141
x:12 , y:65
x:20 , y:388
x:348 , y:230
x:148 , y:371
x:279 , y:244
x:363 , y:155
x:318 , y:319
x:342 , y:317
x:70 , y:79
x:152 , y:15
x:40 , y:372
x:97 , y:388
x:377 , y:334
x:33 , y:216
x:309 , y:143
x:208 , y:138
x:79 , y:321
x:104 , y:228
x:152 , y:27
x:272 , y:204
x:359 , y:31
x:351 , y:187
x:104 , y:277
x:357 , y:245
x:261 , y:126
x:98 , y:61
x:49 , y:253
x:188 , y:195
x:364 , y:378
x:121 , y:173
x:312 , y:225
x:99 , y:282
x:62 , y:343
x:370 , y:203
x:7 , y:214
x:246 , y:242
x:29 , y:366
x:195 , y:149
x:394 , y:85
x:212 , y:104
x:165 , y:207
x:61 , y:262
x:10 , y:214
x:192 , y:201
x:374 , y:326
x:151 , y:266
x:148 , y:238
x:181 , y:250
x:5 , y:210
x:25 , y:104
x:346 , y:12
x:330 , y:223
x:372 , y:328
x:365 , y:126
x:182 , y:318
x:78 , y:129
x:392 , y:348
x:114 , y:139
x:292 , y:354
x:280 , y:307
x:173 , y:218
x:57 , y:31
x:234 , y:273
x:83 , y:190
x:294 , y:239
x:252 , y:60
x:283 , y:193
x:73 , y:134
x:212 , y:207
x:126 , y:38
x:120 , y:395
x:343 , y:156
x:295 , y:112
x:18 , y:57
x:316 , y:139
x:357 , y:298
x:281 , y:41
x:314 , y:366
x:157 , y:115
x:355 , y:350
x:10 , y:3
x:196 , y:159
x:245 , y:246
x:53 , y:221
x:212 , y:58
x:53 , y:131
x:287 , y:332
x:396 , y:348
x:5 , y:134
x:273 , y:14
x:312 , y:274
x:315 , y:183
x:149 , y:193
x:261 , y:182
x:84 , y:306
x:262 , y:168
x:279 , y:94
x:292 , y:58
x:232 , y:124
x:182 , y:346
x:29 , y:44
x:376 , y:235
x:183 , y:269
x:3 , y:372
x:338 , y:141
x:367 , y:229
x:12 , y:250
x:395 , y:234
x:16 , y:161
x:20 , y:208
x:376 , y:100
x:147 , y:282
x:292 , y:207
x:332 , y:39
x:337 , y:76
x:120 , y:114
x:302 , y:319
x:188 , y:48
x:372 , y:37
x:130 , y:191
x:372 , y:310
x:112 , y:97
x:332 , y:336
x:98 , y:60
x:268 , y:300
x:353 , y:70
x:304 , y:197
x:4 , y:52
x:43 , y:196
x:273 , y:336
x:3 , y:333
x:252 , y:345
x:394 , y:257
x:246 , y:40
x:183 , y:366
x:277 , y:377
x:26 , y:108
x:44 , y:389
x:49 , y:310
x:163 , y:94
x:164 , y:270
x:67 , y:68
x:72 , y:68
x:217 , y:23
x:312 , y:115
x:0 , y:42
x:339 , y:267
x:124 , y:252
x:244 , y:333
x:252 , y:322
x:251 , y:380
x:88 , y:81
x:22 , y:278
x:140 , y:132
x:179 , y:24
x:294 , y:255
x:323 , y:343
x:364 , y:313
x:336 , y:395
x:111 , y:181
x:175 , y:248
x:115 , y:63
x:316 , y:114
x:0 , y:191
x:114 , y:112
x:92 , y:252
x:333 , y:365
x:195 , y:132
x:265 , y:307
x:331 , y:336
x:191 , y:44
x:339 , y:225
x:90 , y:67
x:62 , y:303
x:36 , y:379
x:227 , y:125
x:189 , y:163
x:278 , y:295
x:38 , y:57
x:169 , y:278
x:82 , y:104
x:70 , y:262
x:346 , y:367
x:274 , y:217
x:105 , y:211
x:207 , y:206
x:383 , y:249
x:316 , y:99
x:354 , y:74
x:53 , y:330
x:56 , y:391
x:106 , y:232
x:79 , y:197
x:206 , y:384
x:214 , y:70
x:174 , y:375
x:189 , y:248
x:215 , y:196
x:14 , y:136
x:299 , y:90
x:248 , y:119
x:320 , y:59
x:158 , y:231
x:257 , y:236
x:167 , y:112
x:55 , y:262
x:47 , y:175
x:324 , y:114
x:50 , y:78
x:148 , y:130
x:57 , y:265
x:65 , y:323
x:119 , y:199
x:335 , y:281
x:323 , y:85
x:157 , y:186
x:245 , y:171
x:354 , y:77
x:314 , y:355
x:20 , y:164
x:26 , y:33
x:160 , y:27
x:141 , y:25
x:104 , y:36
x:118 , y:192
x:9 , y:204
x:79 , y:175
x:374 , y:74
x:355 , y:151
x:236 , y:261
x:48 , y:230
x:1 , y:393
x:71 , y:245
x:153 , y:356
x:120 , y:337
x:322 , y:173
x:200 , y:98
x:76 , y:34
x:22 , y:294
x:38 , y:132
x:336 , y:140
x:267 , y:47
x:73 , y:16
x:119 , y:242
x:55 , y:381
x:211 , y:355
x:301 , y:55
x:301 , y:213
x:121 , y:324
x:213 , y:54
x:179 , y:193
x:291 , y:135
x:121 , y:331
x:225 , y:367
x:51 , y:143
x:283 , y:215
x:262 , y:388
x:356 , y:150
x:344 , y:336
x:317 , y:75
x:382 , y:0
x:7 , y:128
x:293 , y:283
x:207 , y:308
x:314 , y:14
x:207 , y:20
x:107 , y:93
x:25 , y:51
x:370 , y:228
x:371 , y:202
x:18 , y:22
x:362 , y:206
x:309 , y:232
x:120 , y:318
x:345 , y:253
x:205 , y:389
x:118 , y:327
x:163 , y:213
x:73 , y:363
x:330 , y:370
x:343 , y:388
x:33 , y:89
x:140 , y:2
x:183 , y:10
x:165 , y:63
x:37 , y:106
x:313 , y:135
x:367 , y:399
x:269 , y:222
x:75 , y:88
x:77 , y:214
x:93 , y:233
x:46 , y:147
x:63 , y:256
x:179 , y:71
x:11 , y:393
x:82 , y:74
x:76 , y:45
x:7 , y:175
x:238 , y:259
x:366 , y:172
x:307 , y:275
x:226 , y:231
x:53 , y:275
x:315 , y:95
x:261 , y:80
x:313 , y:344
x:92 , y:354
x:211 , y:311
x:335 , y:107
x:100 , y:390
x:64 , y:346
x:391 , y:182
x:357 , y:92
x:352 , y:351
x:123 , y:147
x:374 , y:270
x:101 , y:31
x:258 , y:200
x:247 , y:154
x:186 , y:125
x:69 , y:108
x:63 , y:52
x:363 , y:113
x:220 , y:226
x:168 , y:250
x:197 , y:272
x:55 , y:184
x:276 , y:140
x:91 , y:364
x:112 , y:180
x:50 , y:215
x:198 , y:38
x:239 , y:103
x:209 , y:8
x:85 , y:86
x:147 , y:396
x:48 , y:106
x:220 , y:162
x:340 , y:363
x:214 , y:392
x:265 , y:108
x:292 , y:363
x:103 , y:272
x:188 , y:120
x:301 , y:195
x:362 , y:300
x:291 , y:303
x:7 , y:112
x:72 , y:130
x:168 , y:216
x:164 , y:157
x:215 , y:267
x:29 , y:164
x:80 , y:35
x:380 , y:369
x:77 , y:246
x:209 , y:197
x:69 , y:321
x:42 , y:312
x:59 , y:257
x:110 , y:295
x:198 , y:373
x:37 , y:1
x:83 , y:157
x:326 , y:61
x:170 , y:251
x:71 , y:90
x:207 , y:386
x:373 , y:100
x:22 , y:287
x:133 , y:353
x:150 , y:51
x:373 , y:342
x:206 , y:171
x:381 , y:367
x:262 , y:218
x:143 , y:91
x:44 , y:12
x:170 , y:181
x:242 , y:127
x:330 , y:96
x:138 , y:13
x:399 , y:1
x:54 , y:345
x:232 , y:372
x:278 , y:76
x:127 , y:317
x:259 , y:380
x:152 , y:52
x:19 , y:18
x:236 , y:133
x:176 , y:233
x:246 , y:331
x:112 , y:220
x:347 , y:16
x:112 , y:307
x:320 , y:229
x:183 , y:250
x:196 , y:271
x:195 , y:237
x:313 , y:380
x:298 , y:25
x:6 , y:392
x:45 , y:109
x:79 , y:158
x:291 , y:16
x:250 , y:267
x:199 , y:19
x:239 , y:96
x:64 , y:311
x:218 , y:138
x:367 , y:176
x:378 , y:90
x:313 , y:102
x:339 , y:126
x:59 , y:109
x:134 , y:204
x:149 , y:357
x:18 , y:140
x:250 , y:146
x:162 , y:98
x:365 , y:93
x:112 , y:364
x:60 , y:164
x:28 , y:351
x:41 , y:76
x:204 , y:246
x:289 , y:361
x:63 , y:183
x:261 , y:202
x:263 , y:355
x:159 , y:320
x:229 , y:350
x:42 , y:260
x:6 , y:248
x:298 , y:293
x:338 , y:169
x:133 , y:263
x:380 , y:51
x:354 , y:146
x:222 , y:8
x:206 , y:348
x:309 , y:27
x:162 , y:95
x:250 , y:372
x:327 , y:23
x:344 , y:65
x:15 , y:39
x:299 , y:125
x:373 , y:10
x:255 , y:306
x:27 , y:271
x:87 , y:193
x:196 , y:160
x:258 , y:67
x:27 , y:103
x:51 , y:81
x:60 , y:233
x:281 , y:360
x:284 , y:222
x:197 , y:83
x:148 , y:164
x:155 , y:93
x:219 , y:116
x:126 , y:54
x:312 , y:144
x:16 , y:333
x:78 , y:291
x:52 , y:55
x:74 , y:275
x:330 , y:262
x:295 , y:101
x:286 , y:381
x:293 , y:355
x:177 , y:167
x:250 , y:129
x:293 , y:375
x:68 , y:351
x:19 , y:48
x:55 , y:239
x:384 , y:97
x:30 , y:319
x:211 , y:352
x:7 , y:108
x:335 , y:215
x:77 , y:81
x:182 , y:265
x:198 , y:373
x:280 , y:68
x:188 , y:43
x:173 , y:10
x:337 , y:390
x:293 , y:18
x:19 , y:357
x:197 , y:312
x:9 , y:74
x:345 , y:181
x:133 , y:391
x:100 , y:156
x:323 , y:140
x:173 , y:387
x:205 , y:353
x:326 , y:307
x:327 , y:3
x:399 , y:158
x:168 , y:67
x:58 , y:172
x:190 , y:105
x:63 , y:351
x:216 , y:209
x:235 , y:260
x:41 , y:177
x:169 , y:181
x:289 , y:126
x:218 , y:269
x:208 , y:165
x:118 , y:391
x:250 , y:13
x:369 , y:396
x:154 , y:177
x:245 , y:368
x:140 , y:323
x:28 , y:255
x:158 , y:282
x:44 , y:91
x:303 , y:374
x:152 , y:279
x:12 , y:296
x:22 , y:321
x:142 , y:254
x:19 , y:240
x:183 , y:350
x:316 , y:137
x:133 , y:33
x:163 , y:285
x:253 , y:239
x:162 , y:360
x:215 , y:393
x:227 , y:143
x:234 , y:373
x:300 , y:271
x:151 , y:90
x:386 , y:4
x:277 , y:115
x:369 , y:9
x:201 , y:371
x:273 , y:340
x:77 , y:385
x:370 , y:189
x:74 , y:162
x:354 , y:133
x:93 , y:327
x:272 , y:116
x:259 , y:260
x:186 , y:100
x:323 , y:46
x:136 , y:86
x:42 , y:26
x:142 , y:122
x:83 , y:319
x:242 , y:63
x:4 , y:285
x:222 , y:115
x:305 , y:33
x:148 , y:192
x:278 , y:331
x:211 , y:102
x:218 , y:323
x:184 , y:35
x:87 , y:30
x:28 , y:370
x:8 , y:11
x:37 , y:164
x:238 , y:50
x:321 , y:131
x:195 , y:274
x:159 , y:115
x:230 , y:199
x:184 , y:333
x:77 , y:87
x:371 , y:332
x:386 , y:355
x:231 , y:182
x:217 , y:157
x:187 , y:15
x:337 , y:305
x:268 , y:215
x:331 , y:345
x:347 , y:305
x:389 , y:121
x:395 , y:220
x:335 , y:184
x:335 , y:106
x:39 , y:117
x:157 , y:119
